Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\data/AAC-AAXXX-Admin_RA-run_P-2014_Aug_19_1531.csv,Time:,2014_Aug_19_1531,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\T1000_AAC_ScheduleP.csv,Post-question file:,T1000_AAC_PostQuestions.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('FIXATION_ONSET', 3), ('DECISION_ONSET', 4), ('SELECTOR_MOVEMENT', 5), ('FINAL_LOCATION', 6), ('OUTCOME_SIDE', 7), ('NEGATIVE_OUTCOME_SHOWN', 8), ('POSITIVE_OUTCOME_SHOWN', 9), ('POINTS_AWARDED', 10), ('TOTAL_POINTS', 11), ('VAS_RATING', 12), ('POST_RATING', 13)], For ratings the trial number is negative and used to identify the question being rated.  VAS ratings are in the order pleasant-unpleasant-intense and are from 0 (not at all) to 100 (very much) 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,-0.0046131190611,NA,NA,NA
-1,NA,12,7.4141363232,5.59139670293,23,NA
-2,NA,12,7.4141363232,5.59139670293,75,NA
-3,NA,12,7.4141363232,5.59139670293,14,NA
NA,NA,2,64.1904082335,64.1950213526,NA,NA
0,01043,3,64.2083467368,NA,NA,NA
0,01043,4,65.2111250381,NA,NA,NA
0,01043,6,67.206414898,1.99528985993,1,3.0
0,01043,6,69.1954545067,NA,NA,3.0
0,01043,7,69.2170174886,-1,NA,1
0,01043,8,69.2170174886,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/NI/9250_WarVictim.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSNA/699_Bomb.aiff
0,01043,10,75.2103541272,NA,NA,4.0
0,01043,11,75.2103541272,NA,NA,4.0
1,10002,3,77.2131549514,NA,NA,NA
1,10002,4,78.1980415057,NA,NA,NA
1,10002,6,82.1954599236,NA,NA,2.0
1,10002,7,82.2052673698,-1,NA,1
1,10002,9,82.2052673698,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/8080_Sailing.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/SimplyTheBest/oceanwaves.aiff
1,10002,10,88.215091922,NA,NA,0.0
1,10002,11,88.215091922,NA,NA,4.0
2,1060-2,3,90.2016979155,NA,NA,NA
2,1060-2,4,91.2030407374,NA,NA,NA
2,1060-2,6,95.1954602087,NA,NA,-2.0
2,1060-2,7,95.2111236126,NA,NA,-1
2,1060-2,8,95.2111236126,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/NI/3051_mutilation.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSNA/279_Attack1.aiff
2,1060-2,10,101.219974548,NA,NA,6.0
2,1060-2,11,101.219974548,NA,NA,10.0
3,00201,3,103.206205634,NA,NA,NA
3,00201,4,104.207858075,NA,NA,NA
3,00201,5,105.558005001,1.35014692637,-1,0.0
3,00201,5,105.686030093,1.47817201747,-1,-1.0
3,00201,5,105.830116302,1.6222582272,-1,-2.0
3,00201,5,105.966007022,1.75814894716,-1,-3.0
3,00201,6,106.174067146,1.96620907137,1,-3.0
3,00201,6,108.19546534,NA,NA,-3.0
3,00201,7,108.214889786,NA,NA,-1
3,00201,9,108.214889786,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/5201_Nature.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/152_Tropical.aiff
3,00201,10,114.225101219,NA,NA,2.0
3,00201,11,114.225101219,NA,NA,12.0
